Plant_ID,Leaf_Vibration_Hz,Pollen_Scent_Complexity,Bioluminescence_Intensity_Lux,Root_Signal_Strength_mV,Growth_Rate_mm_day,Ambient_Temperature_C,Soil_Moisture_Level,Sunlight_Exposure_Hours,Symbiotic_Fungus_Present,Plant_Message_Type,Soil_Nutrient_Level,Temperature_Stress_Factor,Photosynthetic_Efficiency_Index
PLANT_0499,37.24721409938689,4.0,6.538936978699606,260.32719048161323,9.576412252627687,19.824643398370547,0.6823091576590772,5.284535386763273,1,Invitation,0.8575853359814457,Low,0.3481087665439776
PLANT_0500,29.019701044875195,2.0,0.08882534221417299,285.11576429604213,6.4070838171336035,21.444949227908083,0.7544530366768333,5.958387092658833,1,Contentment,0.6397885896317064,Low,0.356164085271476
PLANT_0501,63.74438188033725,10.0,17.75046194865555,143.18874628626887,7.257101450544255,23.48591637802114,0.6422641616550734,5.866640910552686,1,Invitation,0.16627569461734065,Low,0.06995499087707506
PLANT_0502,79.03744916018258,9.0,36.80452269208498,229.2575333149483,7.559278151213327,24.96152935548452,0.6773798846796641,5.716481713865363,1,Warning,0.5443663598388104,Low,0.2618649457411029
PLANT_0503,28.470864377986544,2.0,16.111735530988856,243.28574308477494,-0.42961062745327944,31.74010454779111,0.6446191064259514,5.334709044347984,1,Contentment,0.15795247591317926,Medium,0.04011719730999332
PLANT_0504,57.90887582055919,9.0,,125.33142986723276,5.788820927887141,8.457356635123837,0.4042651884620686,4.397242348569123,1,Contentment,0.8933328127235168,High,0.023898001877729773
PLANT_0505,39.92523036566291,6.0,1.0032492898082048,209.14246747935658,2.236730554190677,21.203343411762827,,5.986234830336216,1,Contentment,0.5878087095187293,Low,0.07503680455770971
PLANT_0506,42.45023992702129,1.0,5.079810215419771,326.84120770499953,2.6603477134601397,15.269893943307363,,7.08591462157765,0,Contentment,0.477347201317551,Medium,0.11009875997465224
PLANT_0507,40.86926962480581,4.0,10.758104012106571,234.18011271033217,3.005848183783897,20.05416928016003,0.7184499864257328,3.100202063840654,1,Contentment,0.9623060787873412,Low,0.02899014775186025
PLANT_0508,37.099351578218865,1.0,28.28880758443959,187.19221355828776,4.346881370738455,26.293563666944493,0.42488913685351093,8.652809254528943,0,Distress,0.45838758590435547,Low,0.15737090660991376
PLANT_0509,51.43439387396873,6.0,3.528651664899764,172.5700878164492,,28.118050680252335,0.4716699371545269,0.025316894472043945,0,Distress,0.3953306953289084,Low,0.01
PLANT_0510,37.53422060974096,4.0,25.104453155998577,98.19274907962236,5.881677308783204,28.18253642298324,0.268357085597939,6.210960306072018,0,Contentment,0.7943985729717711,Medium,0.11456272532061278
PLANT_0511,53.671102905558,3.0,40.57906834878156,224.1137984199002,4.917094248335816,28.192910681955407,0.3922513368374557,6.874185503288127,1,Distress,,Medium,0.08579097176812754
PLANT_0512,49.531373209309386,3.0,12.149693396608583,297.80871817043675,6.4402429031407324,21.235778349352692,0.5070147114052178,4.83227186819643,0,Contentment,0.8766924676920649,Low,0.20376258894319363
PLANT_0513,46.448757741196275,9.0,35.16063156052684,157.71284216910365,6.662664306539405,28.852071040190044,,1.6924763499579525,0,Warning,0.24323895785927455,Medium,0.01
PLANT_0514,36.130698151176595,6.0,16.358007198109217,103.00175041020402,5.888451592519281,30.094409451054965,0.41750739814073035,5.851124565297974,1,Distress,0.6104969424766797,Medium,0.12502105469509783
PLANT_0515,41.00595071910702,9.0,19.943862392654644,167.11707410205722,1.5522608634076112,22.590147176361818,0.39237837084306487,6.297343113560337,1,Invitation,0.2166177080848756,Low,0.06859934122769851
PLANT_0516,61.38465594854064,5.0,14.929912923690559,242.77519814711988,3.5304428663817373,27.866648697432332,0.6669384987029661,3.786056246100883,1,Contentment,0.5616903123125422,Low,0.016051221585517653
PLANT_0517,57.54538123623947,2.0,12.926145237469258,178.86291749726274,5.102245962668046,22.224383616750668,0.5731228671020152,4.310627566263196,1,Contentment,0.7731870288203797,Low,0.12611696713029322
PLANT_0518,35.657431934708924,8.0,4.554128704248522,160.5579698089577,,29.159411129161683,,7.879528409729124,1,Contentment,0.9160080612840609,Medium,0.31551578940386915
PLANT_0519,51.79660879341195,5.0,6.515519922723816,198.97038516641203,2.3809400464457906,21.397288283130056,0.8152168598873502,6.221675293175533,1,Contentment,0.7210413623618539,Low,0.4698811431179885
PLANT_0520,61.151914135905415,2.0,6.78839900071697,213.7453970938933,5.011353307717235,19.16167217582661,0.39801247777627696,3.0121345819059275,0,Warning,0.6058467564543358,Low,0.01
PLANT_0521,25.313536324915322,4.0,15.90041637216166,130.40899483156912,1.8945679735179626,16.476003615613894,0.4941575215084844,6.914179970045002,1,Invitation,0.589627850758257,Medium,0.1625017520895179
PLANT_0522,57.94353059895638,9.0,2.7687206075857578,188.60825588470763,7.0904501493684915,20.93778966051164,0.6053077735514825,4.068332823376263,1,Invitation,0.5470424450409743,Low,0.06596951398719719
PLANT_0523,39.74575414638723,4.0,49.88481334489074,174.91993376547927,5.472621267923709,22.34977007225239,0.3295178977140915,4.515510270565243,1,Distress,0.305575763159829,Low,0.03803310392077334
PLANT_0524,58.43359982892318,4.0,25.25527802586156,167.13347573314638,2.2640107314243,17.254512158574137,,6.436864130459403,1,Contentment,0.6566586807326931,Medium,0.19783631795280254
PLANT_0525,39.51963723420792,2.0,10.549085462695002,150.51799133687126,,20.65511210189037,0.49588496466835075,6.138352778753588,1,Distress,0.4344216398415573,Low,0.1714444065114704
PLANT_0526,22.484476703876044,6.0,3.2956478719078004,246.04712594359574,5.819620632713188,19.226098775092908,0.9965948702356565,5.16952468070952,1,Contentment,0.4762926356443323,Low,0.2792389092102798
PLANT_0527,25.63203363005177,2.0,43.67614520733208,167.86471578177748,7.74893813593669,16.640233417806378,0.5257871271943869,5.0807235185062405,0,Contentment,0.7988618836009983,Medium,0.1403355219324415
PLANT_0528,50.33462437645571,7.0,34.38769835268011,100.7972717281002,2.8073944931580432,27.130295398583282,0.7320886128041753,5.541348752054356,1,Warning,0.5355357824220879,Low,0.2564433613158774
PLANT_0529,54.30482949036791,3.0,25.808540929662925,213.8261897744096,6.516750746855173,27.96246379995197,0.6678344134802379,4.343552879219129,1,Distress,0.5338457308298946,Medium,0.07619185581739897
PLANT_0530,36.18312767623706,3.0,6.522930508482,235.28351632473317,,27.192941035989957,0.2701117890607094,8.230451521206213,1,Invitation,0.7093428290751821,Low,0.16466871786804232
PLANT_0531,59.84403646342648,,10.007515385771455,161.3256393758833,6.648173027619764,21.5920180829889,0.1855761044376597,2.891057875214636,1,Warning,0.01,Low,0.01
PLANT_0532,24.8872301716955,3.0,2.3108519766541646,172.2718194871529,6.386295329070403,21.91858876272069,0.5515085455718721,5.479919791674615,0,Warning,0.6200185800724304,Low,0.2251933747190062
PLANT_0533,49.05733646378696,2.0,3.284502019613896,167.3969610325599,5.313444491489137,16.588035620711064,0.7552031374178182,3.1107040966001533,0,Contentment,0.6306553305158135,Medium,0.011387201756378265
PLANT_0534,31.724165789348703,10.0,29.64418528673865,181.44134468174028,1.2809430139740217,24.16483973370452,0.5611777092680509,7.959908705456474,0,Invitation,0.37468541528922855,Low,0.19107113961855726
PLANT_0535,39.98262973176693,9.0,25.375121129514547,257.70407674162607,6.36400068681826,22.836044514986423,0.5196716682620699,5.498506825792498,1,Contentment,0.7850099363129962,Low,0.26981812256590176
PLANT_0536,50.560779071825934,2.0,18.22744304597719,194.16206824710613,6.038513334743031,36.336970570458426,0.44238559493499213,3.9425571080320814,1,Contentment,0.5327298721412426,Medium,0.026630525263716877
PLANT_0537,37.12350247446059,2.0,45.26804042240088,242.57663584860427,5.760073954899631,27.591209043133553,0.24399813393090852,7.457630125961369,0,Distress,0.5765376294080651,Low,0.12815369843192032
PLANT_0538,44.06120488006537,,17.246121132517924,152.83454288749095,5.435463916674522,23.701566466737173,0.31321123469490314,1.434867281084346,0,Contentment,0.4809237157036688,Low,0.01
PLANT_0539,65.44159433894619,9.0,,181.28973700190022,3.1826841786781785,21.81695036032461,,6.619330083514644,1,Warning,0.23183972030227534,Low,0.03925827293841393
PLANT_0540,41.330454297782936,7.0,7.7194567290854685,246.74313654752325,7.18439846180703,26.87578988779244,0.2821758410835681,8.250450807326054,0,Warning,0.504020976789861,Low,0.11967509443549107
PLANT_0541,62.159776895153996,3.0,56.1152012896398,159.33939140280188,6.756206306806132,17.36142416917796,0.39445049383302255,6.364697589072179,1,Distress,0.05397666458980343,Medium,0.01
PLANT_0542,32.95706128339116,9.0,1.8081114004343453,251.566739770535,2.8891021740476113,27.535289628721884,0.6632372109915458,5.013414548451309,0,Contentment,0.7860309781642956,Low,0.2740034889269395
PLANT_0543,58.156553315650164,3.0,53.4241925096153,168.47360289017254,,16.651489534798113,0.40994836649507005,3.462454478462858,1,Invitation,0.4518155000861834,Medium,0.01
PLANT_0544,71.56247970396434,5.0,33.9982244618843,182.42998263613362,5.210336539688315,19.272357505850838,,8.191624605894166,0,Distress,0.0913423216562518,Low,0.0432479992475954
PLANT_0545,13.456321835680043,9.0,2.6442451495968964,282.7143738076338,5.237023968225051,12.676791064047663,0.5324761639690545,7.840918119006659,1,Warning,0.23821082464754206,Medium,0.07784809602521099
PLANT_0546,38.40088464343564,3.0,16.742912075212605,177.7498804465893,4.695588234825935,25.19245993164537,0.5960601016694237,4.728468973367356,1,Contentment,0.6780262889801438,Low,0.17344796968766396
PLANT_0547,58.609117423524644,7.0,,206.73591132601436,4.862593970999036,23.1217971515744,0.29304060935438236,4.8334020390174475,0,Contentment,0.47999646345344243,Low,0.06612635271127419
PLANT_0548,46.98676232538458,1.0,16.690600896370466,232.15670413344972,7.738473375591871,19.09315140664069,0.7125719506034438,8.437002994109953,1,Warning,0.5001255348566004,Low,0.30339946294345255
PLANT_0549,55.1140301902823,4.0,47.351211685641054,211.77250641239024,7.061407378090346,17.367414084425356,0.21700938354567822,7.1093813272926525,1,Invitation,0.7549850214655505,Medium,0.09944884013441171
PLANT_0550,40.86059243215022,4.0,57.718058125432954,213.22197856252444,6.993477307337338,28.888450197442427,0.40477701626717966,2.3794998082183834,1,Invitation,0.9913564942667904,Medium,0.010797974189829595
PLANT_0551,51.37213591109711,,10.694889033638999,197.00882327921568,5.424084023215909,21.3537726809073,0.5008015317937987,5.564526789436567,1,Contentment,0.6732596820894092,Low,0.2324645289676612
PLANT_0552,47.73652863200454,8.0,9.719464238662402,135.8256015836009,6.739671737695202,18.19024167262282,0.64970719684702,5.527399892796077,0,Contentment,0.6003525988333868,Low,0.26122706155300435
PLANT_0553,66.75232021542384,1.0,55.74504814987847,217.14128956486172,3.3484602203224374,31.480995910280633,0.7814604722559393,6.497163484085011,1,Warning,0.16465281643084873,Medium,0.07272893931612605
PLANT_0554,53.859586291183085,5.0,22.59516960238611,161.19650051138774,,18.848311684224246,0.6537537660292182,6.056014821530618,1,Contentment,0.791202633949569,Low,0.39183311302261054
PLANT_0555,55.23704012146053,7.0,2.7956797888392195,240.1373695431922,4.741161302481428,27.66842739944357,0.7782753314523344,4.992753771528693,1,Contentment,,Low,0.23764448316567804
PLANT_0556,43.51253002356138,4.0,1.0996691643170833,269.66057699561503,0.9017647687013928,16.19158846153951,0.3311288019976341,6.424854360173077,1,Contentment,0.9973949872657324,Medium,0.18508986985363893
PLANT_0557,43.72876159312044,4.0,16.664185435663725,111.2001668665884,1.825021938993088,20.269867763376737,0.733945090081299,5.1196615475480165,0,Invitation,0.9266646701673188,Low,0.38125409728997695
PLANT_0558,43.5656860388306,4.0,53.6844465402089,267.3092737251845,3.6887972652714787,24.465235137003674,0.7040552360491269,12.752562393727477,1,Warning,0.7877802171001519,Low,0.022712341651396652
PLANT_0559,55.579077180806436,6.0,37.17452653324791,179.58045218665592,5.913532213713507,21.73323983032364,0.022069778318484393,6.197307698415845,1,Contentment,0.810895845572301,Low,0.01364794591260033
PLANT_0560,44.02993485287613,7.0,23.053058457519146,195.4730877624152,3.7259776707855483,23.315721422239886,0.4621985194515594,5.964525263455691,0,Invitation,0.20055637446480593,Low,0.07206994435199564
PLANT_0561,54.125510943132156,2.0,3.45565815455417,154.1753920888843,3.786356205576514,19.16429241670431,0.6219211697621969,9.759260198442592,1,Contentment,0.9410595342020124,Low,0.35723391858892
PLANT_0562,81.35321956397577,5.0,5.31401815453617,208.99370786396338,6.5050813999135135,13.925971464603895,0.40097425601715075,3.281444714254332,1,Warning,0.540822809840259,Medium,0.01
PLANT_0563,62.998239762030536,4.0,41.72397689210746,202.99469384716016,3.828058937132806,29.447543966167036,0.2766329925746451,5.847526514213703,0,Contentment,0.7081762352010026,Medium,0.09771834120112173
PLANT_0564,44.965541647117114,3.0,3.6410013602408053,252.92436284645697,7.65642096527912,19.477214198932447,0.9181746197123821,4.076974099034773,0,Contentment,0.6302862216562497,Low,0.12320284306710576
PLANT_0565,67.33054163173354,7.0,6.411073459711725,161.44019065961612,7.367335563888982,23.311286316435606,0.5235663362080996,7.315228957764482,1,Invitation,0.9155550228669781,Low,0.43124098686400936
PLANT_0566,44.267117572208335,6.0,3.023758555574332,282.9793927659789,5.126785745290325,25.63224802707191,0.5299282378504108,5.022492369103865,0,Invitation,,Low,0.06361057921926992
PLANT_0567,19.403394837113225,7.0,22.25069023410108,232.21051838701302,6.512936792711011,23.563449698437555,0.2435620987717069,7.237211407434216,0,Invitation,0.3840323034024166,Low,0.08172205700474397
PLANT_0568,34.837234254824466,5.0,58.05268419498803,206.77853366326832,6.159011746582896,18.529924399261926,0.37937227346061214,7.023681437929471,1,Invitation,0.2934201913417206,Low,0.09042213108943878
PLANT_0569,22.18792666417938,6.0,6.010327346251005,190.36114532915988,4.539318654510078,27.76062484605696,0.32766397489125604,7.612895933841348,0,Contentment,,Low,0.16675737536120233
PLANT_0570,44.91360896358767,5.0,,184.09368995603242,6.684370348264539,24.62052055638836,0.7202315495728308,6.9701524853595265,1,Invitation,0.5669945692640583,Low,0.35587128567187576
PLANT_0571,50.248671923707526,7.0,20.07523668411278,185.86252209647324,7.045492089159033,22.815890481022166,0.598520607273206,5.579346670225798,1,Invitation,0.815650062569369,Low,0.3327689219027177
PLANT_0572,75.5298741419598,2.0,150.43283311886552,207.13748158264715,3.026230485015606,22.916923803894385,0.38734833068395624,3.200875176661512,1,Contentment,0.7621823071873032,Low,0.012449242392406279
PLANT_0573,54.83979850328969,5.0,1.9562139366523135,187.3204138904845,5.328214523857654,30.53597203755794,0.6033230473843649,8.006175532380515,1,Contentment,0.34614163602985476,Medium,0.12525364569967146
PLANT_0574,46.892106131667745,6.0,13.885574840394359,167.5346766671134,5.340024218937596,18.294669842132684,0.45416561205065786,8.857075349177926,1,Contentment,0.5834391049224524,Low,0.2114265878346112
PLANT_0575,62.41676790628495,6.0,10.013802601527859,210.1064598115218,6.684028549080546,23.837244476383283,0.5501685529435694,4.083181725036785,0,Warning,0.8257013108020838,Low,0.09315330680487545
PLANT_0576,16.68020564179321,5.0,40.38934214409817,160.04091104502436,4.135065332357503,19.537315703875862,0.5491096655600478,7.47645845989138,1,Warning,0.8684444483772082,Low,0.42909867852655
PLANT_0577,53.90153673409808,10.0,12.834090416494357,215.93358976830808,3.9101093834556706,12.403691976327249,0.5809553862991556,3.6741235735344593,1,Invitation,0.49013428191794195,Medium,0.012637531162215955
PLANT_0578,61.64368541644002,7.0,2.833722412854866,189.2464704899156,5.363890539231008,12.2234206305016,0.549797024130632,6.343940540312811,0,Invitation,0.9699465356343232,Medium,0.3018190792393103
PLANT_0579,28.221629297122583,10.0,21.00929252312932,233.5116152447176,,16.76880561408353,0.5806165841401293,6.76002278540631,1,Warning,0.5333696556455594,Medium,0.1803270317400009
PLANT_0580,67.49266050946443,,30.08738959121402,249.66935285423077,2.6145141779665813,18.706246187602485,,5.147975927959755,1,Contentment,0.9999288439072462,Low,0.41507802156505474
PLANT_0581,54.66333689257044,7.0,0.07122603777729543,247.5407667223767,2.919522606262474,32.85112978279951,0.6292108890352838,6.21225096271623,1,Invitation,0.4382992681749261,Medium,0.14248158155580617
PLANT_0582,43.73425625640581,5.0,39.3127971645951,216.35064170360363,3.9298512225854,25.38263340794591,,7.679704783661508,1,Distress,0.02993866633058048,Low,0.012804728866798258
PLANT_0583,59.319253990774655,1.0,,223.29324894594566,4.296740324924912,26.006003857793655,0.4839196694898264,5.79765485629407,1,Contentment,0.7743641964396872,Low,0.27197456945106413
PLANT_0584,84.27358258772531,5.0,16.339965613998523,183.924799758383,1.4848052396571745,18.901505115871256,0.7524461204838275,4.526602797040786,1,Distress,0.32058963541130636,Low,0.096712849646741
PLANT_0585,52.42245714476753,10.0,9.887373207509386,233.9473147980591,8.01236518309168,22.31669735136433,0.5230997944403547,3.5387110138646034,1,Invitation,0.6057249149272811,Low,0.017262421310740357
PLANT_0586,53.52872107761978,2.0,26.286438372901316,239.90565689017407,4.734038664007685,33.348672560817015,0.430014493469935,5.231538758186268,0,Invitation,0.6566986622667058,Medium,0.10645366059372936
PLANT_0587,42.97866686678958,,9.329479038318217,121.24407136028103,4.449773927401501,15.798229933418424,0.36819813389188744,3.6819810678291405,0,Contentment,,Medium,0.013866243059918348
PLANT_0588,36.83369493739823,5.0,40.708669111401896,220.66694330531712,,24.304146201226825,0.5527654669750927,5.235350133581826,1,Warning,0.37479316853001177,Low,0.12231928029633378
PLANT_0589,62.30347930513669,,25.42904643060388,266.28280758107246,6.417237160904123,30.26639814339595,0.3287190935639654,5.046055404580137,1,Invitation,0.8548946144852744,Medium,0.10410817540478322
PLANT_0590,37.268433133523516,5.0,20.47433173805455,180.5659894995507,3.8008449803621245,26.752143912566893,0.7637574065941569,7.610837544461134,0,Warning,0.8197462187626702,Low,0.5604800243114232
PLANT_0591,51.027127501770224,4.0,32.1356153312025,170.33260108223948,5.323880977907907,30.6810319956828,0.2923354856914835,6.072374852377885,0,Distress,0.1884520706785324,Medium,0.030079718810782814
PLANT_0592,43.14617189095668,,28.82992201048562,177.3349193049938,4.874343984980627,22.99630888158636,0.8005764382311392,11.138607655608872,0,Warning,0.7630262357635249,Low,0.07520655759181703
PLANT_0593,57.88494650885669,3.0,0.8698519536072757,126.06584020263087,7.890531668656233,24.93537627938875,0.4405087242799151,1.9671062365153382,1,Contentment,0.741003689060919,Low,0.014165047203511357
PLANT_0594,54.94673099857474,1.0,9.59640625096496,207.18090629963143,4.682082131335,22.47911175340673,0.28257459152465714,6.501273661527518,1,Contentment,,Low,0.12014099055965081
PLANT_0595,65.3292246847234,5.0,53.47758720446149,202.08079092453386,2.1017663018246355,24.647269352024278,0.5392525505072272,5.086486494525339,1,Warning,0.5066653061479159,Low,0.15448064283762117
PLANT_0596,42.64099227904118,,2.6736758258041378,210.776635783773,1.325504571232653,17.32398959770193,0.3056298633154448,4.055956885806613,1,Invitation,0.8556703812015017,Medium,0.036254622835752474
PLANT_0597,45.73735923680787,7.0,26.078066208376338,220.49087775359894,7.911091529745197,25.99005011270081,0.5098356191174225,5.852678102468085,1,Warning,0.6651348353188776,Low,0.25697579394942593
PLANT_0598,34.81394457767259,5.0,73.17496647243506,161.3648363205211,3.425086614244286,23.509323015429192,0.38341947259020254,5.795331503778651,1,Invitation,0.6675515194160656,Low,0.18324015031538507
PLANT_0599,43.4466857260544,10.0,0.0,212.45423449610797,6.3847364536983955,22.29224883374782,0.6913079476519459,8.21123703887148,0,Invitation,0.2953979183059311,Low,0.17729405581678884
PLANT_0600,55.6853509739408,4.0,23.62802827104293,221.53816173806132,5.101885786585424,30.72620927430848,0.5250563827016214,6.1968602234845855,0,Contentment,0.8551305213553636,Medium,0.24170851659264905
PLANT_0601,61.01560877090762,2.0,11.841197046921343,173.6996065162297,4.1644378727913915,20.769331584348762,0.26281609592053706,4.628723762713032,1,Distress,0.15633362956241972,Low,0.021672608155273786
PLANT_0602,36.04694520925181,4.0,16.940827922426045,221.5454529425276,4.438819834400627,28.163333277414377,0.38053065074208803,6.711469375279404,0,Contentment,0.4784993803182781,Low,0.15572259061016533
PLANT_0603,62.92332168327684,2.0,2.1785551865015664,204.20987299081796,8.2241947999128,28.561661449764923,0.6396714266255416,5.490595563819292,1,Distress,0.23062897808672336,Medium,0.06525059207807181
PLANT_0604,71.04187245090218,8.0,0.7593553721153735,169.5465103231724,2.124585740181015,26.134269870806982,0.7665949988793684,3.640459922538067,1,Contentment,0.8467683226747992,Low,0.02841521482728798
PLANT_0605,55.468550154159665,3.0,22.173455023189067,214.94412222624567,4.258677477955079,17.12369461969062,0.48789166958334795,5.4912037249925625,1,Contentment,0.6733379390269828,Medium,0.14836741773550846
PLANT_0606,77.6927612846518,9.0,35.04962144302801,185.645458115578,6.730612391187749,23.817129581700925,0.28970809254191826,6.439480557508422,1,Contentment,0.7923232453291884,Low,0.19534784708561145
PLANT_0607,38.268745816726664,4.0,30.401667782892076,234.00742915112394,2.4431476599844935,31.718594608773525,0.7143759052215832,6.105945443816326,1,Distress,0.18325663597009934,Medium,0.06709633007234844
PLANT_0608,31.644678894553593,6.0,15.655240727574629,187.88710208665242,7.599361819778188,12.962841776357093,0.6337110808724403,6.652595759926684,0,Invitation,1.0,Medium,0.37010031100453494
PLANT_0609,23.992156242053873,10.0,2.7446169968901324,136.4152395882771,6.799120823871193,21.098578802741912,0.7643828263847658,4.901706217211308,1,Warning,,Low,0.26724525373189295
PLANT_0610,72.37287693275859,5.0,23.148109438754496,212.036404345884,5.514757764888196,27.82656473051776,0.5661080826768267,6.634339923704888,1,Contentment,1.0,Low,0.4731468394722882
PLANT_0611,59.46671232265472,10.0,5.436607881310638,212.8780918194165,4.037477626782902,21.336006572625816,0.4051384236010447,6.1679591405172856,0,Contentment,0.6066795518367912,Low,0.19525193507113084
PLANT_0612,49.214817774949594,1.0,48.429616059805596,146.05106840567382,2.1210310671142962,26.014452873058048,0.5935705494045221,6.3114026201649525,0,Invitation,0.24863720818059462,Low,0.11661080628638669
PLANT_0613,53.885215304993906,9.0,36.24585521734573,238.3812965523077,6.393802618647229,28.986070517809733,0.5643060067048614,6.153489218075988,1,Warning,0.24724063187845255,Medium,0.07504446879026455
PLANT_0614,33.16009402390535,1.0,24.59003488720198,234.23507153789387,10.532173436137063,23.250240910244806,0.3888893779849563,10.438391672247953,1,Distress,0.2741365021811361,Low,0.046409675727091454
PLANT_0615,87.39236436659988,8.0,59.82311395083422,154.86772203646007,5.175708389869101,24.340275593507744,,8.144598323392932,1,Warning,0.2858466007283277,Low,0.13274524207543356
PLANT_0616,51.81394903132337,9.0,0.9426896435003511,166.38442780999628,1.314309923471353,22.492425260065133,0.45689318853224753,6.670727314109811,1,Contentment,0.4426609301867426,Low,0.17593204674088034
PLANT_0617,51.43596236116836,,26.352387507376285,192.69101794182598,5.982995456979844,23.52200392177191,0.6424539725613416,4.385540447458424,1,Invitation,0.3908131189016647,Low,0.08524182279987837
PLANT_0618,60.91249998662599,1.0,7.886480332277548,161.72136203517854,6.671562237068624,32.1774628162898,0.6008557117190557,5.368496649685124,0,Distress,0.27831931536110105,Medium,0.07202022808065617
PLANT_0619,57.129813152383875,2.0,47.38985625174033,231.97728378402752,3.1852763258621333,21.878276378707902,0.2918835611319208,9.104654444984025,1,Distress,0.22999990502593184,Low,0.04348489279695914
PLANT_0620,52.776781578959806,1.0,,207.02837471601146,,20.25784213149276,0.2683032126694281,4.945965468918238,1,Contentment,0.5789962064017887,Low,0.08066942756234304
PLANT_0621,38.50966809719067,10.0,26.62307451434003,146.8709748174991,3.4507405104859097,27.23612184029044,0.4745876094250162,5.672790032062126,0,Invitation,0.8707416252622353,Low,0.29319069744925735
PLANT_0622,56.97439091382096,2.0,41.34390652086518,157.36515608609147,3.8798870739968043,17.752061528237896,0.5134949555132082,5.625137485531798,1,Contentment,0.4975266417635185,Medium,0.11620162440153321
PLANT_0623,78.62718639713609,10.0,0.282010519480521,258.05927620627267,4.629982751848121,18.942554724704657,0.6481755186971533,6.711829657488778,1,Invitation,0.5991635393337179,Low,0.33564742600648645
PLANT_0624,70.16564709938221,8.0,10.115160151852235,279.3066679265009,3.2726550357220767,19.104092738574433,0.6039533712556372,5.132473372008555,0,Contentment,0.6150046770783006,Low,0.2020742864041316
PLANT_0625,73.30887139870391,5.0,28.32543534464145,229.09751126111445,2.5150213556580385,20.566562939825097,0.7966768143754391,6.356916263613228,1,Contentment,0.8183872800527148,Low,0.534996342692275
PLANT_0626,42.53325205660922,,11.565001865542046,190.45486750855895,5.306188691848935,20.745511230575993,0.41291719312335806,5.171434266587209,1,Contentment,0.6062998481637303,Low,0.1403671782918789
PLANT_0627,35.304101676818995,2.0,6.597294983574921,178.60163307024465,4.623610536037273,25.408902327387803,0.39818732523275846,8.556108654105147,1,Contentment,0.6397074343036651,Low,0.21495087143341124
PLANT_0628,48.570555468360325,8.0,5.367281061723501,227.93210676824958,4.134885010606012,20.283261440938197,0.3084384596518891,4.58660684883651,0,Warning,0.6738505764673964,Low,0.08136610153787892
PLANT_0629,50.7313192349933,,2.565554208302654,203.99560764515138,5.123890696585489,25.65851544198644,0.6491268002104551,7.912971514187952,1,Invitation,0.15877452774741146,Low,0.087823771787947
PLANT_0630,66.71968905832931,8.0,39.31225141202623,118.91288152895228,1.9409724981250869,26.286794374230254,0.4968175970028138,4.773344115123934,0,Distress,0.01,Low,0.01367390201773679
PLANT_0631,24.91490813968442,,17.04324562418718,249.43846149006964,5.523553950731045,18.80343533484724,0.13119815858024636,4.241338738906913,0,Invitation,0.9302809941488145,Low,0.03137618498143099
PLANT_0632,73.19259405447626,1.0,1.0938345955304816,268.1975184936028,4.2110974845341635,26.07008658944798,0.5427836834597567,4.647769658031437,1,Warning,0.40861535482744743,Low,0.08842602961155593
PLANT_0633,47.572282879670084,7.0,9.493369282891111,235.83617717118238,5.489710442999342,26.677109775810944,0.5546519117971076,2.6699077892519,1,Contentment,0.5478115333249389,Low,0.015420606163020451
PLANT_0634,43.93394655884409,8.0,8.933988790933446,146.11052745906204,5.793151149222139,13.27127398207055,0.4719721676325242,6.881562601391055,1,Invitation,0.6594147164004667,Medium,0.18206805478118565
PLANT_0635,34.991868331694334,3.0,4.079546224238483,168.890996794373,7.282084540261254,23.58277184523851,0.5668044561155826,3.7441796093026243,1,Contentment,0.9977784570932522,Low,0.021774863373979412
PLANT_0636,25.401976172109958,5.0,10.990721264302534,105.88906240022422,5.262457943714542,19.606557500401454,0.2651426446561536,5.327096044039422,0,Contentment,0.3060889732347126,Low,0.0500966184192992
PLANT_0637,62.382962195067485,1.0,7.776546841519805,280.7107753469408,7.103920257286501,28.559001412244026,0.8320456044088401,7.4579425155018,1,Invitation,0.8780236175593963,Medium,0.4297487775865038
PLANT_0638,51.54619828293373,7.0,8.119552928289227,181.87681925306637,4.3428067250836735,19.34604664977527,0.5862728600160072,7.487930850137819,1,Contentment,0.8750553292642268,Low,0.4579701163370235
PLANT_0639,30.529534834489414,5.0,26.81540722925678,316.3439897146503,4.467778428434518,15.143489321962557,0.14906642063660536,3.1268463636612465,1,Warning,0.729322539532441,Medium,0.012416493832392957
PLANT_0640,30.322993420495067,8.0,3.160683950661231,298.52279326379585,4.800296777838798,21.954201970115736,0.504994021145066,6.643275734234784,1,Invitation,1.0,Low,0.4275754218882112
PLANT_0641,44.89242828192751,8.0,19.61357240657331,157.12458858277836,,17.52175367842639,0.5761264219388494,8.282765035574275,1,Warning,0.5670230565023753,Medium,0.19332523372970525
PLANT_0642,75.08644022655595,9.0,17.401014434116806,164.9692990342371,6.263357134288187,26.30390188432774,0.2781950846097534,4.653735673158174,1,Invitation,0.4543775730372059,Low,0.05410904062639584
PLANT_0643,45.81329684619107,7.0,16.87830653378035,223.43168402930186,5.206385074346528,17.87203466034333,0.609953986613732,6.975059183885074,1,Warning,0.34742797548452137,Low,0.18791547058513713
